	2025-08-29	15:38	KB국민 다담카드(비OTP)	GSSHOP	35,910 	0.00 	일시불	스타샵(적립)	0 	2,541 	전표매입	2025-10-05	30054173
	2025-08-29	15:35	KB국민 다담카드(비OTP)	GS SHOP	39,900 	0.00 	일시불	스타샵(적립)	0 	0 	승인취소		30054166
	2025-08-28	17:42	KB국민 다담카드(비OTP)	아성다이소	6,000 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054155
	2025-08-28	10:31	KB국민 다담카드(비OTP)	쿠팡이츠	15,400 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054144
	2025-08-27	20:59	KB국민 다담카드(비OTP)	11번가	64,310 	0.00 	일시불		0 	4,501 	전표매입	2025-10-05	30054133
	2025-08-27	18:26	KB국민 다담카드(비OTP)	GS SHOP	69,900 	0.00 	일시불	스타샵(적립)	0 	0 	승인취소		30054122
	2025-08-27	13:45	KB국민 다담카드(비OTP)	뉴코아아울렛부천점-외식 식	13,000 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054107
	2025-08-27	07:17	KB국민 다담카드(비OTP)	씨유(CU) 가좌시장점	2,200 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054093
	2025-08-25	20:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	191,700 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054087
	2025-08-25	20:41	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	189,000 	0.00 	일시불		0 	0 	승인취소		30054075
	2025-08-24	22:21	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	14,780 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054065
	2025-08-23	19:32	KB국민 다담카드(비OTP)	롯데마트부평점	22,710 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054058
	2025-08-23	13:26	KB국민 다담카드(비OTP)	본강남면옥	30,000 	0.00 	일시불		0 	0 	전표매입	2025-10-05	30054044
	2025-08-21	10:29	KB국민 다담카드(비OTP)	쿠팡이츠	12,400 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30054031
	2025-08-21	07:42	KB국민 다담카드(비OTP)	지에스25 뉴검단자이점	4,400 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30054022
	2025-08-20	06:13	KB국민 다담카드(비OTP)	공영홈쇼핑	39,900 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30054013
	2025-08-19	21:22	KB국민 다담카드(비OTP)	공영홈쇼핑	45,908 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30054002
	2025-08-19	17:14	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053996
	2025-08-19	09:07	KB국민 다담카드(비OTP)	카카오_선물하기	100,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053988
	2025-08-18	16:06	KB국민 다담카드(비OTP)	네이버페이	42,430 	0.00 	일시불		0 	0 	취소전표매입		45972707
	2025-08-17	17:34	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	21,680 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053973
	2025-08-17	10:12	KB국민 다담카드(비OTP)	NS홈쇼핑	39,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053963
	2025-08-16	23:49	KB국민 다담카드(비OTP)	네이버페이	42,430 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053952
	2025-08-16	22:06	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	25,130 	0.00 	일시불		0 	566 	전표매입	2025-09-05	30053940
	2025-08-16	12:00	KB국민 다담카드(비OTP)	쿠팡이츠	22,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053930
	2025-08-15	12:50	KB국민 다담카드(비OTP)	(주)세계로유통 부평점	82,550 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053921
	2025-08-14	22:51	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	130,500 	0.00 	일시불		0 	6,525 	전표매입	2025-09-05	30053917
	2025-08-14	22:27	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	32,690 	0.00 	일시불		0 	1,634 	전표매입	2025-09-05	30053907
	2025-08-13	16:12	KB국민 다담카드(비OTP)	아성다이소	5,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053895
	2025-08-12	10:54	KB국민 다담카드(비OTP)	롯데지알에스(웹)_3	6,200 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053884
	2025-08-12	00:01	KB국민 다담카드(비OTP)	옥션(1588-0184)	33,150 	0.00 	일시불		0 	2,320 	전표매입	2025-09-05	30053872
	2025-08-11	23:32	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	25,000 	0.00 	일시불		0 	0 	승인취소		30053862
	2025-08-11	09:28	KB국민 다담카드(비OTP)	KT통신요금자동납부	25,300 	0.00 	일시불		2,530 	0 	전표매입	2025-09-05	30053854
	2025-08-11	07:39	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-09-05	30053848
	2025-08-09	23:01	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	25,500 	0.00 	일시불		0 	1,275 	전표매입	2025-09-05	30053839
	2025-08-09	13:41	KB국민 다담카드(비OTP)	(주)세계로유통 부평점	38,940 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053820
	2025-08-04	17:49	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053817
	2025-07-29	22:56	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	99,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053806
	2025-07-25	12:20	KB국민 다담카드(비OTP)	쿠우쿠우 부평점	74,700 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053793
	2025-07-22	17:49	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-09-05	30053783
	2025-07-21	19:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	13,880 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053772
	2025-07-21	05:53	KB국민 다담카드(비OTP)	터널/도로 3 건	2,400 	0.00 	일시불		0 	0 	전표매입	2025-08-05	47525727
	2025-07-18	22:41	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	39,340 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053760
	2025-07-17	19:07	KB국민 다담카드(비OTP)	네이버페이	275,500 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053750
	2025-07-16	23:07	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	12,050 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053748
	2025-07-16	17:44	KB국민 다담카드(비OTP)	아성다이소	5,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053738
	2025-07-15	23:27	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	19,800 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053726
	2025-07-14	18:53	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	177,990 	0.00 	일시불		0 	8,285 	전표매입	2025-08-05	30053715
	2025-07-12	19:03	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	8,030 	0.00 	일시불		0 	401 	전표매입	2025-08-05	30053704
	2025-07-11	10:33	KB국민 다담카드(비OTP)	KT통신요금자동납부	25,300 	0.00 	일시불		2,530 	0 	전표매입	2025-08-05	30053696
	2025-07-10	09:51	KB국민 다담카드(비OTP)	메가엠지씨커피 인천오류왕길점	3,300 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053681
	2025-07-10	09:34	KB국민 다담카드(비OTP)	누리약국	4,800 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053677
	2025-07-10	09:32	KB국민 다담카드(비OTP)	온누리병원	25,200 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053664
	2025-07-09	23:14	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	15,280 	0.00 	일시불		0 	764 	전표매입	2025-08-05	30053658
	2025-07-09	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-08-05	30053646
	2025-07-05	12:41	KB국민 다담카드(비OTP)	롯데마트부평점	66,890 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053631
	2025-07-05	11:39	KB국민 다담카드(비OTP)	싱싱농가	13,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053626
	2025-07-05	11:30	KB국민 다담카드(비OTP)	비와이씨가좌시장점	29,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053614
	2025-07-03	17:55	KB국민 다담카드(비OTP)	아성다이소	6,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053604
	2025-07-03	11:22	KB국민 다담카드(비OTP)	네이버페이	59,900 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053592
	2025-07-01	20:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	11,000 	0.00 	일시불		0 	550 	전표매입	2025-08-05	30053581
	2025-07-01	17:50	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053570
	2025-06-30	17:53	KB국민 다담카드(비OTP)	아성다이소	1,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053569
	2025-06-30	13:09	KB국민 다담카드(비OTP)	네이버페이	51,153 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053558
	2025-06-28	19:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	25,390 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053547
	2025-06-28	19:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	33,070 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053536
	2025-06-28	14:46	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	18,900 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053525
	2025-06-24	18:00	KB국민 다담카드(비OTP)	아성다이소	7,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053514
	2025-06-23	19:08	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	13,340 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053503
	2025-06-23	13:21	KB국민 다담카드(비OTP)	2319번중도매인	17,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053491
	2025-06-23	13:11	KB국민 다담카드(비OTP)	2330중도매인	10,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053481
	2025-06-23	13:06	KB국민 다담카드(비OTP)	25번중도매인	10,000 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053475
	2025-06-23	12:18	KB국민 다담카드(비OTP)	(주)샤브올데이 인천가정점	74,700 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053464
	2025-06-22	20:31	KB국민 다담카드(비OTP)	하이웨이클럽 청천점	28,960 	0.00 	일시불		0 	0 	전표매입	2025-08-05	30053458
	2025-06-22	13:45	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	24,420 	0.00 	일시불		0 	1,021 	전표매입	2025-08-05	30053446
	2025-06-21	12:30	KB국민 다담카드(비OTP)	트레이더스 송림점	71,360 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053431
	2025-06-21	06:07	KB국민 다담카드(비OTP)	터널/도로 2 건	1,600 	0.00 	일시불		0 	0 	전표매입	2025-07-05	45076995
	2025-06-20	17:45	KB국민 다담카드(비OTP)	홈앤쇼핑	32,910 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053420
	2025-06-20	00:17	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	28,410 	0.00 	일시불		0 	1,420 	전표매입	2025-07-05	30053413
	2025-06-19	23:04	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	16,980 	0.00 	일시불		0 	849 	전표매입	2025-07-05	30053402
	2025-06-18	10:42	KB국민 다담카드(비OTP)	롯데리아 인천왕길역점	9,600 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053399
	2025-06-17	12:56	KB국민 다담카드(비OTP)	네이버페이	31,636 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053389
	2025-06-16	17:52	KB국민 다담카드(비OTP)	아성다이소	13,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053378
	2025-06-15	14:42	KB국민 다담카드(비OTP)	화이트24셀프빨래방	5,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053362
	2025-06-15	13:49	KB국민 다담카드(비OTP)	더벤티 인천청천중앙점	2,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053359
	2025-06-15	13:43	KB국민 다담카드(비OTP)	화이트24셀프빨래방	5,500 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053340
	2025-06-15	13:32	KB국민 다담카드(비OTP)	화이트24셀프빨래방	500 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053339
	2025-06-14	15:14	KB국민 다담카드(비OTP)	롯데마트부평점	9,500 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053327
	2025-06-12	12:29	KB국민 다담카드(비OTP)	롯데리아 인천왕길역점	8,400 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053311
	2025-06-12	11:12	KB국민 다담카드(비OTP)	별약국	36,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053305
	2025-06-12	11:10	KB국민 다담카드(비OTP)	닥터에버스의원	11,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053290
	2025-06-11	23:52	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	13,500 	0.00 	일시불		0 	675 	전표매입	2025-07-05	30053287
	2025-06-11	23:47	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	13,500 	0.00 	일시불		0 	0 	승인취소		30053276
	2025-06-11	17:54	KB국민 다담카드(비OTP)	아성다이소	4,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053266
	2025-06-11	09:29	KB국민 다담카드(비OTP)	KT통신요금자동납부	14,630 	0.00 	일시불		1,463 	0 	전표매입	2025-07-05	30053258
	2025-06-09	14:19	KB국민 다담카드(비OTP)	컴포즈커피 인천오류왕길점	1,800 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053247
	2025-06-09	07:38	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-07-05	30053231
	2025-06-07	20:00	KB국민 다담카드(비OTP)	롯데마트부평점	23,530 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053226
	2025-06-06	13:50	KB국민 다담카드(비OTP)	3258번 중도매인	14,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053210
	2025-06-06	13:49	KB국민 다담카드(비OTP)	3258번 중도매인	10,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053209
	2025-06-06	13:48	KB국민 다담카드(비OTP)	3258번 중도매인	10,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053197
	2025-06-06	11:35	KB국민 다담카드(비OTP)	아이스크림백화점	11,600 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053189
	2025-06-05	21:20	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	20,700 	0.00 	일시불		0 	1,035 	전표매입	2025-07-05	30053176
	2025-06-03	15:55	KB국민 다담카드(비OTP)	(주)공영홈쇼핑	69,900 	0.00 	일시불		3,495 	0 	전표매입	2025-07-05	30053163
	2025-06-02	17:50	KB국민 다담카드(비OTP)	아성다이소	3,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053154
	2025-06-01	11:40	KB국민 다담카드(비OTP)	하이웨이클럽 청천점	95,230 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053144
	2025-05-31	22:40	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	5,980 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053132
	2025-05-31	15:15	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	13,660 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053121
	2025-05-31	11:28	KB국민 다담카드(비OTP)	트레이더스 송림점	115,400 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053116
	2025-05-28	22:04	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	19,900 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053085
	2025-05-27	23:09	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	96,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053075
	2025-05-27	21:02	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	23,800 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053063
	2025-05-27	17:38	KB국민 다담카드(비OTP)	NS홈쇼핑	37,100 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053053
	2025-05-27	00:39	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	8,800 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053042
	2025-05-26	17:52	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053031
	2025-05-26	08:35	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	29,800 	0.00 	일시불		0 	1,188 	전표매입	2025-07-05	30053020
	2025-05-25	12:17	KB국민 다담카드(비OTP)	하이웨이클럽 청천점	35,830 	0.00 	일시불		0 	0 	전표매입	2025-07-05	30053010
	2025-05-24	13:14	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	33,100 	0.00 	일시불		0 	1,655 	전표매입	2025-07-05	30053007
	2025-05-23	23:18	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	21,800 	0.00 	일시불		0 	1,090 	전표매입	2025-07-05	30052995
	2025-05-21	22:30	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	106,890 	0.00 	일시불		0 	5,344 	전표매입	2025-06-05	30052984
	2025-05-20	12:13	KB국민 다담카드(비OTP)	한국맥도날드(유) 상동홈플러스점	7,200 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052970
	2025-05-19	21:14	KB국민 다담카드(비OTP)	CJ CGV_영화관람권(문화비)	10,000 	0.00 	일시불	스타샵(적립)	3,500 	16 	전표매입	2025-06-05	30052967
	2025-05-18	12:38	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	14,460 	0.00 	일시불		0 	723 	전표매입	2025-06-05	30052950
	2025-05-16	17:50	KB국민 다담카드(비OTP)	아성다이소	6,000 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052940
	2025-05-10	11:40	KB국민 다담카드(비OTP)	(주)이마트 계양점	27,390 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052935
	2025-05-09	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	13,890 	0.00 	일시불		1,389 	0 	전표매입	2025-06-05	30052926
	2025-05-09	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-06-05	30052915
	2025-05-08	17:56	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052906
	2025-05-08	13:36	KB국민 다담카드(비OTP)	인천도시가스(주) 자동납부용	17,750 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052899
	2025-05-01	00:55	KB국민 다담카드(비OTP)	공공온라인_1	7,390 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052883
	2025-04-30	17:18	KB국민 다담카드(비OTP)	아성다이소	4,000 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052872
	2025-04-29	22:54	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	17,310 	0.00 	일시불		0 	865 	전표매입	2025-06-05	30052861
	2025-04-29	18:38	KB국민 다담카드(비OTP)	홈앤쇼핑	46,220 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052850
	2025-04-27	11:58	KB국민 다담카드(비OTP)	빵백화점	4,500 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052848
	2025-04-27	11:55	KB국민 다담카드(비OTP)	빵백화점	13,600 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052837
	2025-04-24	23:07	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	55,000 	0.00 	일시불		0 	2,750 	전표매입	2025-06-05	30052826
	2025-04-24	23:06	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	54,000 	0.00 	일시불		0 	2,700 	전표매입	2025-06-05	30052816
	2025-04-24	17:53	KB국민 다담카드(비OTP)	아성다이소	5,000 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052805
	2025-04-24	10:43	KB국민 다담카드(비OTP)	아성다이소	3,000 	0.00 	일시불		0 	0 	전표매입	2025-06-05	30052793
	2025-04-21	05:36	KB국민 다담카드(비OTP)	터널/도로 2 건	1,600 	0.00 	일시불		0 	0 	전표매입	2025-05-05	48285406
	2025-04-20	14:26	KB국민 다담카드(비OTP)	롯데마트부평점	29,370 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052786
	2025-04-20	13:03	KB국민 다담카드(비OTP)	공영홈쇼핑	39,900 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052774
	2025-04-14	11:24	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052760
	2025-04-12	15:27	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	7,600 	0.00 	일시불		0 	380 	전표매입	2025-05-05	30052759
	2025-04-12	11:08	KB국민 다담카드(비OTP)	(주)창민씨푸드	46,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052742
	2025-04-10	23:58	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	7,730 	0.00 	일시불		0 	386 	전표매입	2025-05-05	30052736
	2025-04-09	17:50	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052726
	2025-04-09	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-05-05	30052713
	2025-04-09	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	13,890 	0.00 	일시불		1,389 	0 	전표매입	2025-05-05	30052702
	2025-04-07	23:45	KB국민 다담카드(비OTP)	네이버페이	76,493 	0.00 	무이자5		0 	0 	전표매입	2025-05-05	30052692
	2025-04-07	23:32	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	112,400 	0.00 	할부5		0 	0 	승인취소		30052681
	2025-04-05	16:58	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	49,900 	0.00 	일시불		0 	2,495 	전표매입	2025-05-05	30052670
	2025-04-02	10:29	KB국민 다담카드(비OTP)	(주)비케이알 버거킹 인천검단점	8,400 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052665
	2025-04-02	10:25	KB국민 다담카드(비OTP)	아성다이소	3,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052658
	2025-04-01	23:47	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	1,035,070 	0.00 	무이자5		0 	0 	전표매입	2025-05-05	30052647
	2025-04-01	23:28	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	1,021,570 	0.00 	할부5		0 	0 	승인취소		30052636
	2025-03-30	11:50	KB국민 다담카드(비OTP)	롯데마트부평점	93,130 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052629
	2025-03-29	11:27	KB국민 다담카드(비OTP)	애슐리퀸즈 뉴코아부천점	83,700 	0.00 	무이자3		0 	0 	전표매입	2025-05-05	30052611
	2025-03-27	19:55	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	46,960 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052602
	2025-03-27	11:02	KB국민 다담카드(비OTP)	롯데리아 인천왕길역점	9,300 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052590
	2025-03-25	18:58	KB국민 다담카드(비OTP)	KB아파트관리비	323,050 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052587
	2025-03-25	18:30	KB국민 다담카드(비OTP)	쇼핑엔티(홈쇼핑)	35,910 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052578
	2025-03-25	18:27	KB국민 다담카드(비OTP)	티알엔	39,900 	0.00 	일시불		0 	0 	승인취소		30052568
	2025-03-25	17:36	KB국민 다담카드(비OTP)	세외수입(비)_스마트로3	1,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052553
	2025-03-25	16:34	KB국민 다담카드(비OTP)	오라델떼	6,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052549
	2025-03-24	17:58	KB국민 다담카드(비OTP)	아성다이소	1,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052535
	2025-03-23	23:43	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	15,820 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052524
	2025-03-23	14:00	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	15,180 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052513
	2025-03-22	13:29	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	2,080 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052502
	2025-03-21	10:18	KB국민 다담카드(비OTP)	서구시설_인천e음_1	1,800 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052490
	2025-03-21	10:09	KB국민 다담카드(비OTP)	온누리병원	200,000 	0.00 	일시불		0 	0 	전표매입	2025-05-05	30052483
	2025-03-21	05:53	KB국민 다담카드(비OTP)	터널/도로 4 건	3,200 	0.00 	일시불		0 	0 	전표매입	2025-04-05	47021986
	2025-03-19	19:37	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	21,670 	0.00 	일시불		0 	975 	전표매입	2025-04-05	30052478
	2025-03-19	19:07	KB국민 다담카드(비OTP)	롯데마트부평점	28,820 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052461
	2025-03-16	12:34	KB국민 다담카드(비OTP)	롯데마트부평점	90,460 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052450
	2025-03-16	11:23	KB국민 다담카드(비OTP)	롯데마트부평점	31,700 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052449
	2025-03-15	21:27	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	5,360 	0.00 	일시불		0 	268 	전표매입	2025-04-05	30052434
	2025-03-15	15:18	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	23,561 	0.00 	일시불		0 	1,178 	전표매입	2025-04-05	30052423
	2025-03-15	10:41	KB국민 다담카드(비OTP)	(주)산곡양평해장국	48,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052419
	2025-03-13	23:21	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	34,700 	0.00 	일시불		0 	1,735 	전표매입	2025-04-05	30052400
	2025-03-13	18:34	KB국민 다담카드(비OTP)	(주)공영홈쇼핑	59,900 	0.00 	무이자3		2,995 	0 	전표매입	2025-04-05	30052397
	2025-03-13	16:35	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	15,900 	0.00 	일시불		0 	795 	전표매입	2025-04-05	30052387
	2025-03-12	22:18	KB국민 다담카드(비OTP)	쿠팡(쿠페이)	24,100 	0.00 	일시불		0 	1,205 	전표매입	2025-04-05	30052377
	2025-03-12	12:28	KB국민 다담카드(비OTP)	슈퍼커피금정L&C타워점	8,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052365
	2025-03-11	11:15	KB국민 다담카드(비OTP)	아성다이소	2,000 	0.00 	일시불		0 	0 	전표매입	2025-04-05	30052355
	2025-03-10	07:36	KB국민 다담카드(비OTP)	LGUPLUS 통신요금자동이체	8,900 	0.00 	일시불		890 	0 	전표매입	2025-04-05	30052342
